buffer size, number of tokens, const latency ms, throughput 1/s
10, 60, 10, 84
10, 60, 10, 84
10, 60, 10, 84
10, 60, 10, 83
10, 60, 10, 84
10, 60, 10, 84
10, 60, 10, 85
10, 60, 10, 85
10, 60, 10, 86
10, 60, 10, 85
10, 60, 10, 85
10, 60, 10, 85
10, 60, 10, 85
10, 60, 10, 85
10, 60, 10, 85
10, 60, 10, 85
10, 60, 10, 85
10, 60, 10, 85
10, 60, 10, 84
10, 60, 10, 85
10, 60, 10, 85
10, 60, 10, 84
10, 60, 10, 85
10, 60, 10, 85
10, 60, 10, 84
10, 60, 10, 84
10, 60, 10, 85
10, 60, 10, 84
10, 60, 10, 85
10, 60, 10, 85
10, 60, 10, 84
10, 60, 10, 84
10, 60, 10, 84
10, 60, 10, 84
10, 60, 10, 85
10, 60, 10, 84
10, 60, 10, 84
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 84
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 84
10, 70, 10, 85
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 85
10, 70, 10, 84
10, 70, 10, 83
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 83
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 84
10, 70, 10, 84
10, 80, 10, 84
10, 80, 10, 84
10, 80, 10, 85
10, 80, 10, 84
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 84
10, 80, 10, 84
10, 80, 10, 84
10, 80, 10, 84
10, 80, 10, 84
10, 80, 10, 84
10, 80, 10, 84
10, 80, 10, 84
10, 80, 10, 83
10, 80, 10, 84
10, 80, 10, 84
10, 80, 10, 84
10, 80, 10, 84
10, 80, 10, 84
10, 80, 10, 84
10, 80, 10, 86
10, 80, 10, 85
10, 80, 10, 86
10, 80, 10, 86
10, 80, 10, 86
10, 80, 10, 86
10, 80, 10, 86
10, 80, 10, 86
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 84
10, 80, 10, 84
10, 80, 10, 84
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 85
10, 80, 10, 85
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 393
10, 10, 2, 393
10, 10, 2, 393
10, 10, 2, 393
10, 10, 2, 393
10, 10, 2, 393
10, 10, 2, 393
10, 10, 2, 393
10, 10, 2, 393
10, 10, 2, 393
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 390
10, 10, 2, 392
10, 10, 2, 392
10, 10, 2, 392
10, 10, 2, 392
10, 10, 2, 392
10, 10, 2, 392
10, 10, 2, 392
10, 10, 2, 392
10, 10, 2, 392
10, 10, 2, 392
10, 20, 2, 392
10, 20, 2, 392
10, 20, 2, 392
10, 20, 2, 392
10, 20, 2, 392
10, 20, 2, 392
10, 20, 2, 392
10, 20, 2, 392
10, 20, 2, 392
10, 20, 2, 392
10, 20, 2, 394
10, 20, 2, 393
10, 20, 2, 394
10, 20, 2, 394
10, 20, 2, 394
10, 20, 2, 394
10, 20, 2, 394
10, 20, 2, 394
10, 20, 2, 394
10, 20, 2, 394
10, 20, 2, 393
10, 20, 2, 394
10, 20, 2, 393
10, 20, 2, 393
10, 20, 2, 393
10, 20, 2, 394
10, 20, 2, 393
10, 20, 2, 393
10, 20, 2, 393
10, 20, 2, 393
10, 20, 2, 394
10, 20, 2, 394
10, 20, 2, 394
10, 20, 2, 394
10, 20, 2, 394
10, 20, 2, 393
10, 20, 2, 394
10, 20, 2, 394
10, 20, 2, 394
10, 20, 2, 394
10, 20, 2, 395
10, 20, 2, 395
10, 20, 2, 395
10, 20, 2, 395
10, 20, 2, 395
10, 20, 2, 395
10, 20, 2, 395
10, 20, 2, 395
10, 20, 2, 395
10, 20, 2, 395
10, 30, 2, 395
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 395
10, 30, 2, 394
10, 30, 2, 395
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 395
10, 30, 2, 397
10, 30, 2, 397
10, 30, 2, 397
10, 30, 2, 397
10, 30, 2, 397
10, 30, 2, 398
10, 30, 2, 398
10, 30, 2, 397
10, 30, 2, 397
10, 30, 2, 397
10, 30, 2, 396
10, 30, 2, 397
10, 30, 2, 396
10, 30, 2, 397
10, 30, 2, 397
10, 30, 2, 397
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 397
10, 30, 2, 397
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 395
10, 30, 2, 395
10, 30, 2, 395
10, 30, 2, 395
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 396
10, 30, 2, 396
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 395
10, 40, 2, 395
10, 40, 2, 395
10, 40, 2, 395
10, 40, 2, 395
10, 40, 2, 395
10, 40, 2, 395
10, 40, 2, 395
10, 40, 2, 395
10, 40, 2, 395
10, 40, 2, 393
10, 40, 2, 392
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 393
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 40, 2, 394
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 396
10, 50, 2, 397
10, 50, 2, 395
10, 50, 2, 396
10, 50, 2, 396
10, 50, 2, 397
10, 50, 2, 396
10, 50, 2, 396
10, 50, 2, 397
10, 50, 2, 396
10, 50, 2, 394
10, 50, 2, 394
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 394
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 394
10, 50, 2, 395
10, 50, 2, 394
10, 50, 2, 394
10, 50, 2, 394
10, 50, 2, 394
10, 50, 2, 394
10, 50, 2, 394
10, 50, 2, 394
10, 50, 2, 394
10, 50, 2, 394
10, 50, 2, 394
10, 50, 2, 394
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 396
10, 50, 2, 395
10, 50, 2, 395
10, 50, 2, 395
10, 60, 2, 398
10, 60, 2, 398
10, 60, 2, 398
10, 60, 2, 397
10, 60, 2, 398
10, 60, 2, 397
10, 60, 2, 397
10, 60, 2, 398
10, 60, 2, 397
10, 60, 2, 398
10, 60, 2, 394
10, 60, 2, 393
10, 60, 2, 393
10, 60, 2, 394
10, 60, 2, 394
10, 60, 2, 394
10, 60, 2, 394
10, 60, 2, 394
10, 60, 2, 394
10, 60, 2, 394
10, 60, 2, 397
10, 60, 2, 397
10, 60, 2, 397
10, 60, 2, 397
10, 60, 2, 396
10, 60, 2, 397
10, 60, 2, 397
10, 60, 2, 397
10, 60, 2, 397
10, 60, 2, 397
10, 60, 2, 395
10, 60, 2, 394
10, 60, 2, 394
10, 60, 2, 395
10, 60, 2, 394
10, 60, 2, 394
10, 60, 2, 394
10, 60, 2, 394
10, 60, 2, 394
10, 60, 2, 394
10, 60, 2, 396
10, 60, 2, 396
10, 60, 2, 396
10, 60, 2, 396
10, 60, 2, 396
10, 60, 2, 396
10, 60, 2, 396
10, 60, 2, 396
10, 60, 2, 396
10, 60, 2, 396
10, 70, 2, 394
10, 70, 2, 395
10, 70, 2, 394
10, 70, 2, 395
10, 70, 2, 395
10, 70, 2, 395
10, 70, 2, 394
10, 70, 2, 395
10, 70, 2, 394
10, 70, 2, 394
10, 70, 2, 397
10, 70, 2, 397
10, 70, 2, 398
10, 70, 2, 397
10, 70, 2, 397
10, 70, 2, 397
10, 70, 2, 397
10, 70, 2, 397
10, 70, 2, 397
10, 70, 2, 397
10, 70, 2, 396
10, 70, 2, 395
10, 70, 2, 396
10, 70, 2, 396
10, 70, 2, 396
10, 70, 2, 396
10, 70, 2, 396
10, 70, 2, 396
10, 70, 2, 396
10, 70, 2, 396
10, 70, 2, 393
10, 70, 2, 393
10, 70, 2, 393
10, 70, 2, 393
10, 70, 2, 393
10, 70, 2, 393
10, 70, 2, 393
10, 70, 2, 393
10, 70, 2, 393
10, 70, 2, 393
10, 70, 2, 395
10, 70, 2, 395
10, 70, 2, 395
10, 70, 2, 395
10, 70, 2, 395
10, 70, 2, 395
10, 70, 2, 395
10, 70, 2, 395
10, 70, 2, 395
10, 70, 2, 395
10, 80, 2, 395
10, 80, 2, 395
10, 80, 2, 395
10, 80, 2, 395
10, 80, 2, 395
10, 80, 2, 395
10, 80, 2, 395
10, 80, 2, 395
10, 80, 2, 395
10, 80, 2, 395
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 394
10, 80, 2, 395
10, 80, 2, 395
10, 80, 2, 392
10, 80, 2, 392
10, 80, 2, 392
10, 80, 2, 392
10, 80, 2, 392
10, 80, 2, 392
10, 80, 2, 393
10, 80, 2, 392
10, 80, 2, 392
10, 80, 2, 392
10, 10, 0, 114760
10, 10, 0, 114751
10, 10, 0, 114758
10, 10, 0, 114756
10, 10, 0, 114756
10, 10, 0, 114757
10, 10, 0, 114758
10, 10, 0, 114760
10, 10, 0, 114760
10, 10, 0, 114758
10, 10, 0, 123191
10, 10, 0, 123193
10, 10, 0, 123192
10, 10, 0, 123192
10, 10, 0, 123192
10, 10, 0, 123193
10, 10, 0, 123194
10, 10, 0, 123196
10, 10, 0, 123194
10, 10, 0, 123191
10, 10, 0, 124528
10, 10, 0, 124527
10, 10, 0, 124525
10, 10, 0, 124527
10, 10, 0, 124526
10, 10, 0, 124525
10, 10, 0, 124526
10, 10, 0, 124525
10, 10, 0, 124524
10, 10, 0, 124528
10, 10, 0, 124772
10, 10, 0, 124770
10, 10, 0, 124771
10, 10, 0, 124770
10, 10, 0, 124772
10, 10, 0, 124772
10, 10, 0, 124772
10, 10, 0, 124772
10, 10, 0, 124772
10, 10, 0, 124770
10, 20, 0, 125194
10, 20, 0, 125195
10, 20, 0, 125195
10, 20, 0, 125194
10, 20, 0, 125193
10, 20, 0, 125193
10, 20, 0, 125192
10, 20, 0, 125197
10, 20, 0, 125193
10, 20, 0, 125194
10, 20, 0, 173400
10, 20, 0, 173394
10, 20, 0, 173398
10, 20, 0, 173396
10, 20, 0, 173394
10, 20, 0, 173396
10, 20, 0, 173401
10, 20, 0, 173401
10, 20, 0, 173403
10, 20, 0, 173396
10, 20, 0, 174532
10, 20, 0, 174537
10, 20, 0, 174533
10, 20, 0, 174536
10, 20, 0, 174538
10, 20, 0, 174541
10, 20, 0, 174536
10, 20, 0, 174532
10, 20, 0, 174529
10, 20, 0, 174532
10, 20, 0, 173856
10, 20, 0, 173853
10, 20, 0, 173856
10, 20, 0, 173852
10, 20, 0, 173852
10, 20, 0, 173855
10, 20, 0, 173854
10, 20, 0, 173856
10, 20, 0, 173859
10, 20, 0, 173853
10, 20, 0, 170154
10, 20, 0, 170157
10, 20, 0, 170158
10, 20, 0, 170157
10, 20, 0, 170158
10, 20, 0, 170156
10, 20, 0, 170156
10, 20, 0, 170154
10, 20, 0, 170158
10, 20, 0, 170159
10, 30, 0, 169060
10, 30, 0, 169063
10, 30, 0, 169058
10, 30, 0, 169060
10, 30, 0, 169056
10, 30, 0, 169060
10, 30, 0, 169057
10, 30, 0, 169062
10, 30, 0, 169058
10, 30, 0, 169058
10, 30, 0, 200620
10, 30, 0, 200610
10, 30, 0, 200616
10, 30, 0, 200615
10, 30, 0, 200617
10, 30, 0, 200618
10, 30, 0, 200623
10, 30, 0, 200623
10, 30, 0, 200620
10, 30, 0, 200625
10, 30, 0, 202056
10, 30, 0, 202066
10, 30, 0, 202066
10, 30, 0, 202064
10, 30, 0, 202066
10, 30, 0, 202067
10, 30, 0, 202065
10, 30, 0, 202064
10, 30, 0, 202066
10, 30, 0, 202053
10, 30, 0, 201787
10, 30, 0, 201790
10, 30, 0, 201787
10, 30, 0, 201793
10, 30, 0, 201784
10, 30, 0, 201777
10, 30, 0, 201778
10, 30, 0, 201778
10, 30, 0, 201781
10, 30, 0, 201788
10, 30, 0, 202870
10, 30, 0, 202867
10, 30, 0, 202866
10, 30, 0, 202866
10, 30, 0, 202864
10, 30, 0, 202871
10, 30, 0, 202870
10, 30, 0, 202878
10, 30, 0, 202870
10, 30, 0, 202870
10, 40, 0, 202812
10, 40, 0, 202809
10, 40, 0, 202810
10, 40, 0, 202804
10, 40, 0, 202810
10, 40, 0, 202813
10, 40, 0, 202809
10, 40, 0, 202804
10, 40, 0, 202810
10, 40, 0, 202811
10, 40, 0, 226180
10, 40, 0, 226176
10, 40, 0, 226181
10, 40, 0, 226180
10, 40, 0, 226182
10, 40, 0, 226182
10, 40, 0, 226189
10, 40, 0, 226192
10, 40, 0, 226191
10, 40, 0, 226185
10, 40, 0, 225546
10, 40, 0, 225552
10, 40, 0, 225554
10, 40, 0, 225548
10, 40, 0, 225544
10, 40, 0, 225547
10, 40, 0, 225538
10, 40, 0, 225538
10, 40, 0, 225540
10, 40, 0, 225540
10, 40, 0, 226533
10, 40, 0, 226533
10, 40, 0, 226535
10, 40, 0, 226537
10, 40, 0, 226526
10, 40, 0, 226532
10, 40, 0, 226538
10, 40, 0, 226540
10, 40, 0, 226535
10, 40, 0, 226533
10, 40, 0, 210708
10, 40, 0, 210705
10, 40, 0, 210701
10, 40, 0, 210700
10, 40, 0, 210719
10, 40, 0, 210705
10, 40, 0, 210706
10, 40, 0, 210701
10, 40, 0, 210708
10, 40, 0, 210718
10, 50, 0, 206121
10, 50, 0, 206124
10, 50, 0, 206123
10, 50, 0, 206128
10, 50, 0, 206128
10, 50, 0, 206132
10, 50, 0, 206129
10, 50, 0, 206128
10, 50, 0, 206118
10, 50, 0, 206107
10, 50, 0, 219320
10, 50, 0, 219319
10, 50, 0, 219318
10, 50, 0, 219325
10, 50, 0, 219325
10, 50, 0, 219321
10, 50, 0, 219314
10, 50, 0, 219320
10, 50, 0, 219327
10, 50, 0, 219325
10, 50, 0, 225857
10, 50, 0, 225853
10, 50, 0, 225853
10, 50, 0, 225848
10, 50, 0, 225846
10, 50, 0, 225853
10, 50, 0, 225860
10, 50, 0, 225856
10, 50, 0, 225857
10, 50, 0, 225858
10, 50, 0, 231063
10, 50, 0, 231062
10, 50, 0, 231066
10, 50, 0, 231060
10, 50, 0, 231053
10, 50, 0, 231051
10, 50, 0, 231044
10, 50, 0, 231046
10, 50, 0, 231047
10, 50, 0, 231063
10, 50, 0, 231779
10, 50, 0, 231775
10, 50, 0, 231779
10, 50, 0, 231785
10, 50, 0, 231788
10, 50, 0, 231799
10, 50, 0, 231797
10, 50, 0, 231795
10, 50, 0, 231783
10, 50, 0, 231776
10, 60, 0, 231583
10, 60, 0, 231579
10, 60, 0, 231586
10, 60, 0, 231583
10, 60, 0, 231581
10, 60, 0, 231579
10, 60, 0, 231579
10, 60, 0, 231579
10, 60, 0, 231584
10, 60, 0, 231582
10, 60, 0, 235278
10, 60, 0, 235285
10, 60, 0, 235275
10, 60, 0, 235274
10, 60, 0, 235270
10, 60, 0, 235268
10, 60, 0, 235278
10, 60, 0, 235282
10, 60, 0, 235284
10, 60, 0, 235287
10, 60, 0, 231820
10, 60, 0, 231824
10, 60, 0, 231824
10, 60, 0, 231826
10, 60, 0, 231822
10, 60, 0, 231821
10, 60, 0, 231813
10, 60, 0, 231829
10, 60, 0, 231810
10, 60, 0, 231811
10, 60, 0, 227368
10, 60, 0, 227375
10, 60, 0, 227375
10, 60, 0, 227374
10, 60, 0, 227381
10, 60, 0, 227377
10, 60, 0, 227388
10, 60, 0, 227356
10, 60, 0, 227377
10, 60, 0, 227377
10, 60, 0, 227493
10, 60, 0, 227476
10, 60, 0, 227483
10, 60, 0, 227475
10, 60, 0, 227478
10, 60, 0, 227472
10, 60, 0, 227463
10, 60, 0, 227477
10, 60, 0, 227479
10, 60, 0, 227477
10, 70, 0, 226620
10, 70, 0, 226620
10, 70, 0, 226617
10, 70, 0, 226625
10, 70, 0, 226622
10, 70, 0, 226627
10, 70, 0, 226625
10, 70, 0, 226630
10, 70, 0, 226622
10, 70, 0, 226629
10, 70, 0, 217518
10, 70, 0, 217521
10, 70, 0, 217512
10, 70, 0, 217525
10, 70, 0, 217525
10, 70, 0, 217520
10, 70, 0, 217524
10, 70, 0, 217518
10, 70, 0, 217523
10, 70, 0, 217515
10, 70, 0, 217466
10, 70, 0, 217464
10, 70, 0, 217471
10, 70, 0, 217463
10, 70, 0, 217458
10, 70, 0, 217471
10, 70, 0, 217468
10, 70, 0, 217467
10, 70, 0, 217468
10, 70, 0, 217467
10, 70, 0, 218148
10, 70, 0, 218150
10, 70, 0, 218155
10, 70, 0, 218154
10, 70, 0, 218150
10, 70, 0, 218152
10, 70, 0, 218154
10, 70, 0, 218147
10, 70, 0, 218147
10, 70, 0, 218148
10, 70, 0, 220397
10, 70, 0, 220398
10, 70, 0, 220390
10, 70, 0, 220392
10, 70, 0, 220404
10, 70, 0, 220396
10, 70, 0, 220399
10, 70, 0, 220403
10, 70, 0, 220400
10, 70, 0, 220397
10, 80, 0, 223619
10, 80, 0, 223628
10, 80, 0, 223617
10, 80, 0, 223615
10, 80, 0, 223620
10, 80, 0, 223613
10, 80, 0, 223610
10, 80, 0, 223610
10, 80, 0, 223622
10, 80, 0, 223628
10, 80, 0, 204938
10, 80, 0, 204925
10, 80, 0, 204943
10, 80, 0, 204944
10, 80, 0, 204927
10, 80, 0, 204931
10, 80, 0, 204932
10, 80, 0, 204937
10, 80, 0, 204932
10, 80, 0, 204919
10, 80, 0, 199921
10, 80, 0, 199934
10, 80, 0, 199915
10, 80, 0, 199916
10, 80, 0, 199925
10, 80, 0, 199921
10, 80, 0, 199918
10, 80, 0, 199917
10, 80, 0, 199923
10, 80, 0, 199935
10, 80, 0, 199758
10, 80, 0, 199749
10, 80, 0, 199765
10, 80, 0, 199763
10, 80, 0, 199764
10, 80, 0, 199769
10, 80, 0, 199769
10, 80, 0, 199766
10, 80, 0, 199759
10, 80, 0, 199747
10, 80, 0, 199448
10, 80, 0, 199456
10, 80, 0, 199450
10, 80, 0, 199452
10, 80, 0, 199444
10, 80, 0, 199445
10, 80, 0, 199447
10, 80, 0, 199441
10, 80, 0, 199441
10, 80, 0, 199452
5, 10, 0, 110996
5, 10, 0, 110985
5, 10, 0, 110989
5, 10, 0, 110990
5, 10, 0, 110992
5, 10, 0, 110992
5, 10, 0, 110995
5, 10, 0, 110994
5, 10, 0, 110994
5, 10, 0, 110994
5, 10, 0, 118950
5, 10, 0, 118950
5, 10, 0, 118951
5, 10, 0, 118950
5, 10, 0, 118949
5, 10, 0, 118950
5, 10, 0, 118950
5, 10, 0, 118950
5, 10, 0, 118949
5, 10, 0, 118947
5, 10, 0, 119750
5, 10, 0, 119749
5, 10, 0, 119747
5, 10, 0, 119748
5, 10, 0, 119751
5, 10, 0, 119750
5, 10, 0, 119750
5, 10, 0, 119752
5, 10, 0, 119748
5, 10, 0, 119751
5, 10, 0, 122405
5, 10, 0, 122404
5, 10, 0, 122406
5, 10, 0, 122406
5, 10, 0, 122403
5, 10, 0, 122404
5, 10, 0, 122409
5, 10, 0, 122408
5, 10, 0, 122405
5, 10, 0, 122407
5, 20, 0, 121696
5, 20, 0, 121698
5, 20, 0, 121697
5, 20, 0, 121696
5, 20, 0, 121696
5, 20, 0, 121696
5, 20, 0, 121690
5, 20, 0, 121691
5, 20, 0, 121695
5, 20, 0, 121693
5, 20, 0, 155481
5, 20, 0, 155485
5, 20, 0, 155485
5, 20, 0, 155487
5, 20, 0, 155486
5, 20, 0, 155482
5, 20, 0, 155483
5, 20, 0, 155483
5, 20, 0, 155479
5, 20, 0, 155479
5, 20, 0, 152432
5, 20, 0, 152426
5, 20, 0, 152426
5, 20, 0, 152425
5, 20, 0, 152428
5, 20, 0, 152430
5, 20, 0, 152431
5, 20, 0, 152433
5, 20, 0, 152432
5, 20, 0, 152433
5, 20, 0, 152423
5, 20, 0, 152428
5, 20, 0, 152426
5, 20, 0, 152425
5, 20, 0, 152424
5, 20, 0, 152426
5, 20, 0, 152428
5, 20, 0, 152427
5, 20, 0, 152427
5, 20, 0, 152427
5, 20, 0, 152705
5, 20, 0, 152700
5, 20, 0, 152699
5, 20, 0, 152699
5, 20, 0, 152698
5, 20, 0, 152698
5, 20, 0, 152694
5, 20, 0, 152695
5, 20, 0, 152700
5, 20, 0, 152705
5, 30, 0, 150866
5, 30, 0, 150864
5, 30, 0, 150865
5, 30, 0, 150867
5, 30, 0, 150868
5, 30, 0, 150869
5, 30, 0, 150869
5, 30, 0, 150869
5, 30, 0, 150865
5, 30, 0, 150867
5, 30, 0, 165376
5, 30, 0, 165381
5, 30, 0, 165380
5, 30, 0, 165378
5, 30, 0, 165380
5, 30, 0, 165380
5, 30, 0, 165378
5, 30, 0, 165378
5, 30, 0, 165376
5, 30, 0, 165377
5, 30, 0, 165939
5, 30, 0, 165932
5, 30, 0, 165934
5, 30, 0, 165937
5, 30, 0, 165936
5, 30, 0, 165934
5, 30, 0, 165941
5, 30, 0, 165939
5, 30, 0, 165938
5, 30, 0, 165937
5, 30, 0, 165946
5, 30, 0, 165954
5, 30, 0, 165953
5, 30, 0, 165948
5, 30, 0, 165949
5, 30, 0, 165952
5, 30, 0, 165948
5, 30, 0, 165944
5, 30, 0, 165950
5, 30, 0, 165950
5, 30, 0, 166322
5, 30, 0, 166326
5, 30, 0, 166322
5, 30, 0, 166326
5, 30, 0, 166324
5, 30, 0, 166322
5, 30, 0, 166328
5, 30, 0, 166326
5, 30, 0, 166327
5, 30, 0, 166323
5, 40, 0, 164910
5, 40, 0, 164903
5, 40, 0, 164904
5, 40, 0, 164902
5, 40, 0, 164901
5, 40, 0, 164901
5, 40, 0, 164902
5, 40, 0, 164906
5, 40, 0, 164909
5, 40, 0, 164907
5, 40, 0, 157269
5, 40, 0, 157272
5, 40, 0, 157276
5, 40, 0, 157277
5, 40, 0, 157275
5, 40, 0, 157274
5, 40, 0, 157268
5, 40, 0, 157268
5, 40, 0, 157267
5, 40, 0, 157265
5, 40, 0, 157330
5, 40, 0, 157327
5, 40, 0, 157327
5, 40, 0, 157327
5, 40, 0, 157331
5, 40, 0, 157329
5, 40, 0, 157332
5, 40, 0, 157331
5, 40, 0, 157331
5, 40, 0, 157328
5, 40, 0, 156232
5, 40, 0, 156230
5, 40, 0, 156225
5, 40, 0, 156224
5, 40, 0, 156227
5, 40, 0, 156227
5, 40, 0, 156224
5, 40, 0, 156228
5, 40, 0, 156232
5, 40, 0, 156233
5, 40, 0, 156532
5, 40, 0, 156538
5, 40, 0, 156538
5, 40, 0, 156537
5, 40, 0, 156531
5, 40, 0, 156535
5, 40, 0, 156540
5, 40, 0, 156540
5, 40, 0, 156536
5, 40, 0, 156537
5, 50, 0, 155613
5, 50, 0, 155608
5, 50, 0, 155611
5, 50, 0, 155610
5, 50, 0, 155612
5, 50, 0, 155613
5, 50, 0, 155613
5, 50, 0, 155609
5, 50, 0, 155610
5, 50, 0, 155608
5, 50, 0, 122154
5, 50, 0, 122158
5, 50, 0, 122156
5, 50, 0, 122157
5, 50, 0, 122156
5, 50, 0, 122152
5, 50, 0, 122149
5, 50, 0, 122150
5, 50, 0, 122153
5, 50, 0, 122154
5, 50, 0, 119834
5, 50, 0, 119834
5, 50, 0, 119835
5, 50, 0, 119835
5, 50, 0, 119836
5, 50, 0, 119836
5, 50, 0, 119836
5, 50, 0, 119833
5, 50, 0, 119833
5, 50, 0, 119833
5, 50, 0, 119693
5, 50, 0, 119689
5, 50, 0, 119688
5, 50, 0, 119688
5, 50, 0, 119691
5, 50, 0, 119689
5, 50, 0, 119690
5, 50, 0, 119691
5, 50, 0, 119690
5, 50, 0, 119691
5, 50, 0, 122968
5, 50, 0, 122969
5, 50, 0, 122970
5, 50, 0, 122969
5, 50, 0, 122970
5, 50, 0, 122967
5, 50, 0, 122970
5, 50, 0, 122971
5, 50, 0, 122970
5, 50, 0, 122969
5, 10, 2, 394
5, 10, 2, 394
5, 10, 2, 394
5, 10, 2, 394
5, 10, 2, 394
5, 10, 2, 394
5, 10, 2, 394
5, 10, 2, 394
5, 10, 2, 394
5, 10, 2, 394
5, 10, 2, 397
5, 10, 2, 397
5, 10, 2, 397
5, 10, 2, 397
5, 10, 2, 397
5, 10, 2, 397
5, 10, 2, 397
5, 10, 2, 397
5, 10, 2, 397
5, 10, 2, 397
5, 10, 2, 393
5, 10, 2, 393
5, 10, 2, 393
5, 10, 2, 393
5, 10, 2, 393
5, 10, 2, 393
5, 10, 2, 393
5, 10, 2, 393
5, 10, 2, 393
5, 10, 2, 393
5, 10, 2, 392
5, 10, 2, 392
5, 10, 2, 392
5, 10, 2, 392
5, 10, 2, 392
5, 10, 2, 392
5, 10, 2, 392
5, 10, 2, 392
5, 10, 2, 392
5, 10, 2, 392
5, 20, 2, 391
5, 20, 2, 391
5, 20, 2, 391
5, 20, 2, 391
5, 20, 2, 391
5, 20, 2, 391
5, 20, 2, 391
5, 20, 2, 391
5, 20, 2, 391
5, 20, 2, 391
5, 20, 2, 395
5, 20, 2, 395
5, 20, 2, 395
5, 20, 2, 396
5, 20, 2, 396
5, 20, 2, 395
