num of nodes, num of messages, latency ns
5, 3, 63763
5, 2, 30108
5, 2, 27381
5, 1, 27804
5, 4, 46418
5, 4, 35918
5, 4, 33723
5, 4, 13094
5, 3, 14026
5, 3, 9274
5, 3, 9492
5, 2, 41552
5, 2, 45694
5, 1, 11306
5, 4, 17424
5, 4, 14306
5, 4, 21387
5, 4, 14808
5, 3, 54369
5, 3, 47772
5, 3, 30025
5, 2, 40446
5, 2, 42991
5, 1, 37672
5, 4, 15560
5, 4, 29102
5, 4, 26364
5, 4, 26873
5, 3, 29594
5, 3, 29856
5, 3, 17286
5, 2, 81250
5, 2, 70739
5, 1, 46715
5, 4, 63722
5, 4, 31549
5, 4, 53450
5, 4, 50393
5, 3, 31963
5, 3, 15318
5, 3, 16603
5, 2, 34514
5, 2, 16818
5, 1, 26557
5, 4, 43508
5, 4, 47157
5, 4, 37303
5, 4, 38199
5, 3, 14727
5, 3, 9388
5, 3, 9735
5, 2, 28304
5, 2, 28888
5, 1, 25565
5, 4, 43461
5, 4, 41385
5, 4, 39062
5, 4, 38373
5, 3, 38883
5, 3, 33801
5, 3, 38667
5, 2, 37510
5, 2, 32543
5, 1, 24534
5, 4, 48184
5, 4, 66212
5, 4, 64106
5, 4, 62193
5, 3, 45558
5, 3, 13841
5, 3, 11594
5, 2, 59866
5, 2, 59926
5, 1, 40854
5, 4, 30560
5, 4, 26364
5, 4, 23257
5, 4, 23675
5, 3, 45437
5, 3, 40139
5, 3, 38671
5, 2, 55376
5, 2, 22886
5, 1, 25215
5, 4, 46562
5, 4, 16980
5, 4, 17530
5, 4, 23968
5, 3, 30921
5, 3, 11509
5, 3, 11656
5, 2, 17833
5, 2, 16001
5, 1, 19952
5, 4, 50689
5, 4, 37740
5, 4, 42567
5, 4, 37311
5, 3, 14504
5, 3, 12607
5, 3, 9063
5, 2, 56325
5, 2, 26289
5, 1, 14831
5, 4, 39563
5, 4, 34677
5, 4, 35607
5, 4, 10047
5, 3, 32896
5, 3, 15940
5, 3, 17383
5, 2, 19394
5, 2, 8867
5, 1, 58992
5, 4, 54266
5, 4, 24566
5, 4, 24661
5, 4, 22715
5, 3, 36194
5, 3, 35503
5, 3, 34423
5, 2, 30627
5, 2, 24746
5, 1, 27267
5, 4, 38524
5, 4, 33970
5, 4, 35684
5, 4, 9556
5, 3, 13681
5, 3, 10515
5, 3, 8553
5, 2, 15872
5, 2, 10087
5, 1, 35185
5, 4, 15735
5, 4, 9231
5, 4, 9609
5, 4, 6966
5, 3, 14219
5, 3, 8295
5, 3, 19940
5, 2, 42735
5, 2, 18365
5, 1, 12563
5, 4, 29415
5, 4, 47616
5, 4, 31218
5, 4, 33698
5, 3, 42009
5, 3, 40019
5, 3, 41633
5, 2, 49979
5, 2, 59964
5, 1, 52626
5, 4, 15098
5, 4, 13806
5, 4, 11333
5, 4, 9543
5, 3, 44755
5, 3, 38945
5, 3, 37850
5, 2, 38661
5, 2, 35939
5, 1, 12030
5, 4, 15893
5, 4, 11124
5, 4, 10865
5, 4, 9213
5, 3, 12412
5, 3, 20897
5, 3, 11619
5, 2, 13919
5, 2, 8931
5, 1, 13702
5, 4, 51302
5, 4, 44302
5, 4, 31157
5, 4, 30101
5, 3, 16504
5, 3, 11607
5, 3, 30881
5, 2, 47723
5, 2, 37740
5, 1, 12956
5, 4, 57995
5, 4, 69043
5, 4, 73420
5, 4, 62751
5, 3, 18576
5, 3, 17691
5, 3, 18806
5, 2, 34667
5, 2, 16483
5, 1, 12302
5, 4, 35522
5, 4, 31703
5, 4, 59535
5, 4, 59617
5, 3, 42577
5, 3, 42558
5, 3, 35781
5, 2, 14140
5, 2, 14478
5, 1, 11031
5, 4, 48678
5, 4, 37369
5, 4, 38469
5, 4, 10317
5, 3, 14886
5, 3, 12109
5, 3, 9743
5, 2, 37547
5, 2, 33171
5, 1, 12563
5, 4, 43812
5, 4, 40356
5, 4, 41449
5, 4, 37869
5, 3, 57636
5, 3, 81691
5, 3, 80800
5, 2, 29200
5, 2, 28252
5, 1, 25190
5, 4, 32032
5, 4, 12909
5, 4, 15958
5, 4, 50373
5, 3, 37875
5, 3, 28992
5, 3, 27320
5, 2, 27748
5, 2, 8417
5, 1, 29157
5, 4, 31209
5, 4, 31277
5, 4, 26418
5, 4, 28717
5, 3, 16613
5, 3, 16100
5, 3, 17679
5, 2, 14623
5, 2, 15107
5, 1, 153717
5, 4, 43712
5, 4, 38337
5, 4, 39149
5, 4, 10590
5, 3, 42211
5, 3, 37148
5, 3, 42480
5, 2, 43816
5, 2, 10229
5, 1, 12100
5, 4, 17318
5, 4, 17865
5, 4, 19095
5, 4, 20563
5, 3, 49308
5, 3, 54638
5, 3, 81789
5, 2, 30151
5, 2, 30276
5, 1, 13910
5, 4, 51988
5, 4, 41197
5, 4, 41324
5, 4, 9810
5, 3, 30644
5, 3, 25881
5, 3, 23570
5, 2, 27717
5, 2, 25611
5, 1, 30014
5, 4, 54076
5, 4, 54063
5, 4, 31594
5, 4, 32957
5, 3, 50324
5, 3, 31976
5, 3, 29775
5, 2, 13984
5, 2, 9023
5, 1, 41543
5, 4, 33658
5, 4, 28646
5, 4, 57168
5, 4, 81379
5, 3, 46574
5, 3, 32316
5, 3, 58751
5, 2, 41162
5, 2, 35759
5, 1, 33357
5, 4, 15807
5, 4, 13928
5, 4, 10024
5, 4, 10120
5, 3, 27971
5, 3, 24167
5, 3, 27162
5, 2, 15391
5, 2, 10535
5, 1, 11300
5, 4, 20666
5, 4, 19108
5, 4, 20314
5, 4, 51106
5, 3, 32353
5, 3, 17451
5, 3, 18814
5, 2, 33495
5, 2, 26986
5, 1, 11704
5, 4, 14789
5, 4, 12534
5, 4, 9874
5, 4, 9110
5, 3, 32827
5, 3, 13286
5, 3, 11964
5, 2, 59864
5, 2, 34842
5, 1, 143343
5, 4, 15240
5, 4, 12711
5, 4, 18721
5, 4, 13689
5, 3, 52287
5, 3, 30982
5, 3, 40723
5, 2, 30884
5, 2, 15543
5, 1, 13272
5, 4, 58550
5, 4, 53679
5, 4, 62451
5, 4, 44152
5, 3, 17691
5, 3, 16798
5, 3, 17644
5, 2, 14075
5, 2, 9370
5, 1, 60028
5, 4, 62195
5, 4, 32034
5, 4, 38037
5, 4, 39166
5, 3, 15287
5, 3, 15437
5, 3, 46059
5, 2, 50014
5, 2, 42191
5, 1, 11738
5, 4, 31427
5, 4, 31146
5, 4, 19079
5, 4, 20537
5, 3, 13114
5, 3, 38355
5, 3, 35990
5, 2, 14136
5, 2, 45016
5, 1, 61772
5, 4, 30881
5, 4, 30580
5, 4, 13590
5, 4, 45261
5, 3, 42000
5, 3, 35789
5, 3, 34455
5, 2, 110355
5, 2, 28319
5, 1, 12882
5, 4, 37070
5, 4, 34990
5, 4, 32803
5, 4, 32191
5, 3, 14432
5, 3, 35735
5, 3, 35809
5, 2, 15600
5, 2, 11631
5, 1, 51142
5, 4, 47495
5, 4, 42296
5, 4, 47029
5, 4, 38179
5, 3, 53306
5, 3, 45110
5, 3, 38819
5, 2, 15012
5, 2, 14679
5, 1, 109750
5, 4, 88957
5, 4, 10966
5, 4, 41029
5, 4, 40678
5, 3, 16951
5, 3, 19551
5, 3, 9651
5, 2, 15990
5, 2, 15078
5, 1, 11094
5, 4, 14595
5, 4, 10187
5, 4, 11344
5, 4, 8864
5, 3, 34581
5, 3, 29237
5, 3, 32170
5, 2, 34535
5, 2, 10754
5, 1, 26044
5, 4, 61507
5, 4, 82256
5, 4, 101090
5, 4, 65203
5, 3, 66751
5, 3, 63838
5, 3, 29041
5, 2, 54552
5, 2, 25820
5, 1, 11956
5, 4, 51658
5, 4, 59421
5, 4, 57281
5, 4, 53465
5, 3, 30447
5, 3, 15869
5, 3, 17303
5, 2, 56743
5, 2, 63267
5, 1, 11851
5, 4, 149474
5, 4, 43396
5, 4, 41294
5, 4, 38397
5, 3, 15408
5, 3, 10367
5, 3, 9207
5, 2, 73624
5, 2, 14126
5, 1, 54750
5, 4, 16618
5, 4, 29216
5, 4, 10384
5, 4, 8969
5, 3, 15054
5, 3, 13003
5, 3, 10540
5, 2, 13398
5, 2, 13891
5, 1, 19159
5, 4, 39076
5, 4, 42675
5, 4, 47638
5, 4, 40098
5, 3, 19242
5, 3, 13676
5, 3, 11458
5, 2, 18106
5, 2, 12677
5, 1, 60374
5, 4, 44729
5, 4, 24346
5, 4, 24914
5, 4, 27748
5, 3, 14584
5, 3, 11484
5, 3, 11357
5, 2, 41612
5, 2, 59154
5, 1, 19882
5, 4, 16153
5, 4, 14167
5, 4, 36605
5, 4, 37212
5, 3, 29942
5, 3, 25527
5, 3, 57886
5, 2, 32158
5, 2, 30886
5, 1, 19825
5, 4, 72909
5, 4, 68419
5, 4, 40274
5, 4, 38383
5, 3, 16999
5, 3, 22405
5, 3, 10182
5, 2, 30959
5, 2, 14774
5, 1, 31376
5, 4, 34111
5, 4, 56303
5, 4, 80888
5, 4, 83579
5, 3, 39870
5, 3, 47188
5, 3, 40799
5, 2, 44306
5, 2, 33309
5, 1, 15321
5, 4, 12712
5, 4, 13072
5, 4, 13699
5, 4, 13045
5, 3, 21594
5, 3, 15003
5, 3, 19257
5, 2, 29439
5, 2, 24776
5, 1, 22049
5, 4, 27216
5, 4, 24793
5, 4, 27131
5, 4, 56624
5, 3, 21125
5, 3, 14948
5, 3, 19844
5, 2, 20550
5, 2, 13072
5, 1, 53183
5, 4, 22083
5, 4, 15178
5, 4, 12728
5, 4, 11946
5, 3, 17711
5, 3, 11981
5, 3, 11854
5, 2, 17337
5, 2, 15962
5, 1, 22548
5, 4, 61707
5, 4, 34375
5, 4, 40635
5, 4, 33907
5, 3, 18645
5, 3, 9782
5, 3, 10070
5, 2, 25113
5, 2, 20919
5, 1, 20894
5, 4, 18628
5, 4, 13475
5, 4, 11242
5, 4, 14497
5, 3, 18581
5, 3, 14430
5, 3, 10655
5, 2, 17759
5, 2, 16561
5, 1, 25494
5, 4, 16508
5, 4, 13087
5, 4, 41037
5, 4, 42765
5, 3, 17039
5, 3, 13083
5, 3, 11059
5, 2, 63613
5, 2, 30938
5, 1, 15057
5, 4, 50145
5, 4, 35335
5, 4, 32497
5, 4, 11783
5, 3, 22687
5, 3, 14326
5, 3, 47880
5, 2, 26211
5, 2, 18169
5, 1, 18299
5, 4, 57465
5, 4, 27670
5, 4, 25060
5, 4, 26574
5, 3, 17076
5, 3, 9323
5, 3, 22971
5, 2, 18678
5, 2, 42936
5, 1, 17682
5, 4, 28057
5, 4, 17451
5, 4, 14826
5, 4, 15145
5, 3, 20772
5, 3, 13408
5, 3, 13180
5, 2, 19523
5, 2, 10510
5, 1, 43652
5, 4, 23456
5, 4, 15844
5, 4, 19622
5, 4, 55640
5, 3, 18660
5, 3, 17779
5, 3, 19123
5, 2, 25071
5, 2, 52925
5, 1, 16293
5, 4, 42099
5, 4, 36325
5, 4, 34443
5, 4, 33450
5, 3, 69615
5, 3, 59447
5, 3, 56929
5, 2, 20512
5, 2, 9725
5, 1, 11739
5, 4, 26063
5, 4, 25935
5, 4, 11069
5, 4, 8796
5, 3, 23514
5, 3, 13315
5, 3, 12959
5, 2, 16133
5, 2, 11133
5, 1, 13867
5, 4, 12497
5, 4, 10188
5, 4, 9785
5, 4, 7872
5, 3, 15132
5, 3, 42054
5, 3, 39964
5, 2, 41101
5, 2, 37639
5, 1, 13926
5, 4, 12439
5, 4, 13895
5, 4, 11999
5, 4, 13744
5, 3, 49146
5, 3, 45899
5, 3, 42296
5, 2, 16487
5, 2, 45741
5, 1, 31215
5, 4, 42258
5, 4, 36368
5, 4, 41586
5, 4, 37954
5, 3, 35756
5, 3, 35495
5, 3, 19745
5, 2, 14382
5, 2, 13129
5, 1, 29332
5, 4, 26662
5, 4, 27770
5, 4, 11199
5, 4, 10249
5, 3, 16634
5, 3, 18937
5, 3, 15690
5, 2, 16564
5, 2, 14894
5, 1, 29429
5, 4, 20050
5, 4, 15171
5, 4, 42890
5, 4, 50287
5, 3, 41088
5, 3, 37631
5, 3, 62018
5, 2, 60088
5, 2, 37336
5, 1, 27611
5, 4, 24150
5, 4, 12216
5, 4, 9134
5, 4, 9849
5, 3, 43070
5, 3, 44371
5, 3, 41814
5, 2, 33757
5, 2, 31758
5, 1, 15333
5, 4, 36710
5, 4, 29593
5, 4, 28072
5, 4, 26696
5, 3, 36385
5, 3, 36109
5, 3, 35152
5, 2, 18925
5, 2, 17969
5, 1, 56172
5, 4, 34080
5, 4, 13073
5, 4, 12021
5, 4, 38113
5, 3, 32966
5, 3, 13639
5, 3, 12972
5, 2, 13573
5, 2, 28425
5, 1, 46231
5, 4, 13955
5, 4, 13037
5, 4, 12954
5, 4, 9176
5, 3, 18813
5, 3, 17362
5, 3, 18838
5, 2, 13771
5, 2, 14177
5, 1, 41041
5, 4, 13057
5, 4, 14439
5, 4, 11533
5, 4, 10138
5, 3, 45110
5, 3, 54774
5, 3, 55903
5, 2, 39835
5, 2, 40041
5, 1, 27776
5, 4, 17640
5, 4, 12652
5, 4, 13546
5, 4, 17883
5, 3, 32145
5, 3, 11667
5, 3, 30035
5, 2, 44377
5, 2, 25440
5, 1, 41519
5, 4, 33357
5, 4, 16997
5, 4, 51431
5, 4, 47783
5, 3, 31705
5, 3, 26391
5, 3, 24978
5, 2, 14224
5, 2, 9153
5, 1, 42896
5, 4, 28438
5, 4, 23848
5, 4, 29969
5, 4, 28033
5, 3, 19441
5, 3, 18420
5, 3, 19773
5, 2, 49980
5, 2, 51298
5, 1, 14356
5, 4, 45904
5, 4, 42667
5, 4, 37307
5, 4, 41241
5, 3, 13699
5, 3, 9602
5, 3, 9544
5, 2, 18186
5, 2, 11147
5, 1, 11330
5, 4, 33440
5, 4, 28456
5, 4, 26053
5, 4, 49977
5, 3, 16934
5, 3, 11896
5, 3, 18637
5, 2, 14782
5, 2, 39041
5, 1, 11428
5, 4, 16728
5, 4, 12467
5, 4, 9707
5, 4, 9731
5, 3, 23129
5, 3, 17855
5, 3, 15651
5, 2, 14656
5, 2, 9252
5, 1, 59668
5, 4, 34052
5, 4, 8708
5, 4, 21571
5, 4, 8581
5, 3, 31091
5, 3, 19781
5, 3, 49535
5, 2, 27847
5, 2, 28154
5, 1, 16313
5, 4, 47428
5, 4, 58976
5, 4, 63806
5, 4, 63116
5, 3, 18844
5, 3, 17558
5, 3, 19256
5, 2, 58349
5, 2, 32746
5, 1, 10969
5, 4, 41768
5, 4, 35530
5, 4, 11186
5, 4, 13242
5, 3, 31233
5, 3, 25726
5, 3, 29858
5, 2, 42027
5, 2, 10817
5, 1, 26161
5, 4, 39084
5, 4, 59490
5, 4, 56295
5, 4, 33475
5, 3, 60899
5, 3, 49638
5, 3, 24900
5, 2, 34313
5, 2, 36093
5, 1, 14094
5, 4, 12775
5, 4, 7586
5, 4, 11124
5, 4, 11937
5, 3, 19750
5, 3, 12995
5, 3, 12234
5, 2, 15074
5, 2, 9596
5, 1, 25493
5, 4, 37750
5, 4, 19509
5, 4, 47496
5, 4, 51640
5, 3, 14204
5, 3, 15811
5, 3, 16873
5, 2, 17426
5, 2, 16238
5, 1, 62467
5, 4, 39659
5, 4, 10902
5, 4, 9792
5, 4, 11643
5, 3, 64200
5, 3, 89991
5, 3, 89188
5, 2, 50676
5, 2, 45484
5, 1, 12724
5, 4, 61206
5, 4, 30364
5, 4, 27469
5, 4, 26638
5, 3, 71052
5, 3, 62525
5, 3, 59346
5, 2, 45122
5, 2, 41364
5, 1, 13946
5, 4, 11085
5, 4, 13528
5, 4, 15084
5, 4, 8433
5, 3, 59252
5, 3, 34676
5, 3, 34571
5, 2, 27515
5, 2, 27303
5, 1, 15319
5, 4, 42456
5, 4, 35827
5, 4, 41801
5, 4, 12222
5, 3, 14647
5, 3, 8514
5, 3, 11238
5, 2, 49947
5, 2, 37864
5, 1, 52241
5, 4, 38361
5, 4, 61696
5, 4, 65620
5, 4, 38055
5, 3, 32881
5, 3, 17791
5, 3, 19017
5, 2, 11073
5, 2, 9291
5, 1, 25443
5, 4, 15143
5, 4, 10389
5, 4, 11774
5, 4, 15678
5, 3, 37005
5, 3, 8763
5, 3, 8892
5, 2, 13992
5, 2, 14473
5, 1, 14161
5, 4, 30488
5, 4, 26904
5, 4, 30163
5, 4, 14856
5, 3, 42891
5, 3, 37910
5, 3, 35482
5, 2, 11053
5, 2, 22851
5, 1, 11568
5, 4, 36340
5, 4, 34798
5, 4, 49434
5, 4, 55506
5, 3, 22167
5, 3, 16521
5, 3, 17936
5, 2, 16661
5, 2, 15574
5, 1, 44791
5, 4, 41221
5, 4, 62431
5, 4, 58513
5, 4, 36731
5, 3, 54616
5, 3, 25257
5, 3, 49892
5, 2, 44223
5, 2, 40720
5, 1, 10879
5, 4, 30974
5, 4, 26414
5, 4, 35829
5, 4, 34661
5, 3, 36154
5, 3, 30008
5, 3, 13320
5, 2, 29806
5, 2, 52069
5, 1, 25314
5, 4, 14539
5, 4, 9323
5, 4, 8708
5, 4, 9027
5, 3, 44157
5, 3, 38916
5, 3, 42206
5, 2, 17104
5, 2, 10661
5, 1, 16192
end of: 4 nodes ring test
4, 3, 40275
4, 3, 21842
4, 3, 21575
4, 2, 18287
4, 2, 14408
4, 1, 15184
4, 3, 58371
4, 3, 25444
4, 3, 50417
4, 2, 13841
4, 2, 9978
4, 1, 18784
4, 3, 26222
4, 3, 20615
4, 3, 23584
4, 2, 77250
4, 2, 47210
4, 1, 32464
4, 3, 14879
4, 3, 12787
4, 3, 14546
4, 2, 45432
4, 2, 30227
4, 1, 40872
4, 3, 18565
4, 3, 15332
4, 3, 15258
4, 2, 44577
4, 2, 59881
4, 1, 14457
4, 3, 20414
4, 3, 16145
4, 3, 18913
4, 2, 17858
4, 2, 16849
4, 1, 26536
4, 3, 48201
4, 3, 33320
4, 3, 42181
4, 2, 52991
4, 2, 34782
4, 1, 16790
4, 3, 20006
4, 3, 18275
4, 3, 20378
4, 2, 18678
4, 2, 11478
4, 1, 16622
4, 3, 37866
4, 3, 23077
4, 3, 18431
4, 2, 18153
4, 2, 12862
4, 1, 17906
4, 3, 20095
4, 3, 10710
4, 3, 11880
4, 2, 17375
4, 2, 10834
4, 1, 18741
4, 3, 18966
4, 3, 17649
4, 3, 19290
4, 2, 17533
4, 2, 10301
4, 1, 14405
4, 3, 20671
4, 3, 19130
4, 3, 20802
4, 2, 19619
4, 2, 12549
4, 1, 16426
4, 3, 20459
4, 3, 18767
4, 3, 20148
4, 2, 17476
4, 2, 13685
4, 1, 20245
4, 3, 18442
4, 3, 11230
4, 3, 14159
4, 2, 17904
4, 2, 17723
4, 1, 26584
4, 3, 32405
4, 3, 27400
4, 3, 30007
4, 2, 21143
4, 2, 12177
4, 1, 25177
4, 3, 20294
4, 3, 13643
4, 3, 18370
4, 2, 34113
4, 2, 29403
4, 1, 37440
4, 3, 17162
4, 3, 28372
4, 3, 27601
4, 2, 23307
4, 2, 20327
4, 1, 20108
4, 3, 18600
4, 3, 9660
4, 3, 10407
4, 2, 18940
4, 2, 17166
4, 1, 18298
4, 3, 16807
4, 3, 12009
4, 3, 38609
4, 2, 17002
4, 2, 10724
4, 1, 47937
4, 3, 47531
4, 3, 17040
4, 3, 11880
4, 2, 63292
4, 2, 15865
4, 1, 23909
4, 3, 19535
4, 3, 16070
4, 3, 11725
4, 2, 19451
4, 2, 12414
4, 1, 15141
4, 3, 33044
4, 3, 26723
4, 3, 30784
4, 2, 17535
4, 2, 14710
4, 1, 15905
4, 3, 20757
4, 3, 13478
4, 3, 20011
4, 2, 14912
4, 2, 9924
4, 1, 14804
4, 3, 15963
4, 3, 15110
4, 3, 8546
4, 2, 13990
4, 2, 14583
4, 1, 11954
4, 3, 29308
4, 3, 22407
4, 3, 22877
4, 2, 18331
4, 2, 16149
4, 1, 11383
4, 3, 15630
4, 3, 15782
4, 3, 22052
4, 2, 17555
4, 2, 10844
4, 1, 18073
4, 3, 43867
4, 3, 38106
4, 3, 35801
4, 2, 27241
4, 2, 11745
4, 1, 11435
4, 3, 41193
4, 3, 36374
4, 3, 33931
4, 2, 45056
4, 2, 48761
4, 1, 11125
4, 3, 18030
4, 3, 20116
4, 3, 10383
4, 2, 23518
4, 2, 14073
4, 1, 111372
4, 3, 32814
4, 3, 55681
4, 3, 68836
4, 2, 36530
4, 2, 40818
4, 1, 12416
4, 3, 13403
4, 3, 7924
4, 3, 13790
4, 2, 15362
4, 2, 14316
4, 1, 12197
4, 3, 94033
4, 3, 49474
4, 3, 40742
4, 2, 39394
4, 2, 34689
4, 1, 16039
4, 3, 16696
4, 3, 14126
4, 3, 12028
4, 2, 15034
4, 2, 9414
4, 1, 53234
4, 3, 17138
4, 3, 19239
4, 3, 9285
4, 2, 14363
4, 2, 14294
4, 1, 11427
4, 3, 23673
4, 3, 12028
4, 3, 7035
4, 2, 19250
4, 2, 12454
4, 1, 13814
4, 3, 28856
4, 3, 18293
4, 3, 31671
4, 2, 14726
4, 2, 14523
4, 1, 22247
4, 3, 17391
4, 3, 15345
4, 3, 10826
4, 2, 39125
4, 2, 32212
4, 1, 28984
4, 3, 42180
4, 3, 18636
4, 3, 21430
4, 2, 57297
4, 2, 23941
4, 1, 16534
4, 3, 57541
4, 3, 24602
4, 3, 23952
4, 2, 17062
4, 2, 16495
4, 1, 12332
4, 3, 17332
4, 3, 12456
4, 3, 9317
4, 2, 15835
4, 2, 9916
4, 1, 31062
4, 3, 14672
4, 3, 9491
4, 3, 8064
4, 2, 22180
4, 2, 20449
4, 1, 40580
4, 3, 23150
4, 3, 16545
4, 3, 23429
4, 2, 92662
4, 2, 14698
4, 1, 17896
4, 3, 17893
4, 3, 12050
4, 3, 10912
4, 2, 44140
4, 2, 37378
4, 1, 45543
4, 3, 50810
4, 3, 32770
4, 3, 39282
4, 2, 13570
4, 2, 10062
4, 1, 40852
4, 3, 22403
4, 3, 17928
4, 3, 17807
4, 2, 47552
4, 2, 11844
4, 1, 14556
4, 3, 19196
4, 3, 17170
4, 3, 18050
4, 2, 16772
4, 2, 11913
4, 1, 22191
4, 3, 16054
4, 3, 12775
4, 3, 15071
4, 2, 20290
4, 2, 29450
4, 1, 36401
4, 3, 38415
4, 3, 14798
4, 3, 12759
4, 2, 15289
4, 2, 11061
4, 1, 45227
4, 3, 23699
4, 3, 18509
4, 3, 11194
4, 2, 17029
4, 2, 16861
4, 1, 43344
4, 3, 14892
4, 3, 19304
4, 3, 12410
4, 2, 20323
4, 2, 12369
4, 1, 19070
4, 3, 18456
4, 3, 10078
4, 3, 9220
4, 2, 28425
4, 2, 15043
4, 1, 18922
4, 3, 44484
4, 3, 37267
4, 3, 42307
4, 2, 26947
4, 2, 25231
4, 1, 42991
4, 3, 62060
4, 3, 56438
4, 3, 85053
4, 2, 17929
4, 2, 18426
4, 1, 29327
4, 3, 22975
4, 3, 15526
4, 3, 39168
4, 2, 52498
4, 2, 55070
4, 1, 41772
4, 3, 20253
4, 3, 12056
4, 3, 13930
4, 2, 18687
4, 2, 17123
4, 1, 33368
4, 3, 33605
4, 3, 32278
4, 3, 29075
4, 2, 78962
4, 2, 24244
4, 1, 25696
4, 3, 48121
4, 3, 15616
4, 3, 16362
4, 2, 116667
4, 2, 29254
4, 1, 37771
4, 3, 19320
4, 3, 15386
4, 3, 11876
4, 2, 17834
4, 2, 17573
4, 1, 40175
4, 3, 14144
4, 3, 11554
4, 3, 11167
4, 2, 54348
4, 2, 47765
4, 1, 17491
4, 3, 40891
4, 3, 24578
4, 3, 20325
4, 2, 17168
4, 2, 14783
4, 1, 93457
4, 3, 17988
4, 3, 10709
4, 3, 13218
4, 2, 23121
4, 2, 14463
4, 1, 54145
4, 3, 23666
4, 3, 16167
4, 3, 18600
4, 2, 32536
4, 2, 31920
4, 1, 29986
4, 3, 20578
4, 3, 19900
4, 3, 21725
4, 2, 18646
4, 2, 12065
4, 1, 19740
4, 3, 21319
4, 3, 15576
4, 3, 20241
4, 2, 22177
4, 2, 22064
4, 1, 29930
4, 3, 33078
4, 3, 13231
4, 3, 12429
4, 2, 15718
4, 2, 10776
4, 1, 16598
4, 3, 36191
4, 3, 10078
4, 3, 9115
4, 2, 14144
4, 2, 8451
4, 1, 15832
4, 3, 27794
4, 3, 22907
4, 3, 47167
4, 2, 38057
4, 2, 22710
4, 1, 15591
4, 3, 33181
4, 3, 27469
4, 3, 28480
4, 2, 17757
4, 2, 9581
4, 1, 25500
4, 3, 16894
4, 3, 14166
4, 3, 10207
4, 2, 17496
4, 2, 36119
4, 1, 34128
4, 3, 16299
4, 3, 12093
4, 3, 10146
4, 2, 33737
4, 2, 62680
4, 1, 43549
4, 3, 19109
4, 3, 15433
4, 3, 11418
4, 2, 15568
4, 2, 15851
4, 1, 42933
4, 3, 43660
4, 3, 11210
4, 3, 11969
4, 2, 23733
4, 2, 25898
4, 1, 29758
4, 3, 14612
4, 3, 13654
4, 3, 11486
4, 2, 22314
4, 2, 27055
4, 1, 15567
4, 3, 19236
4, 3, 19547
4, 3, 18267
4, 2, 20906
4, 2, 21901
4, 1, 16075
4, 3, 64302
4, 3, 39827
4, 3, 37355
4, 2, 18734
4, 2, 11774
4, 1, 62462
4, 3, 32849
4, 3, 32490
4, 3, 42107
4, 2, 38350
4, 2, 36007
4, 1, 16081
4, 3, 23951
4, 3, 17891
4, 3, 14474
4, 2, 18488
4, 2, 14686
4, 1, 40877
4, 3, 22095
4, 3, 14787
4, 3, 18354
4, 2, 47517
4, 2, 10876
4, 1, 17814
4, 3, 33261
4, 3, 22803
4, 3, 19199
4, 2, 23928
4, 2, 22192
4, 1, 15275
4, 3, 23304
4, 3, 18288
4, 3, 10129
4, 2, 31487
4, 2, 33175
4, 1, 42871
4, 3, 20822
4, 3, 20742
4, 3, 22801
4, 2, 42832
4, 2, 9838
4, 1, 18666
4, 3, 48629
4, 3, 29760
4, 3, 27998
4, 2, 53873
4, 2, 46346
4, 1, 25350
4, 3, 41786
4, 3, 26022
4, 3, 21933
4, 2, 46040
4, 2, 38901
4, 1, 59077
4, 3, 18375
4, 3, 9986
4, 3, 13044
4, 2, 28995
4, 2, 26689
4, 1, 16656
4, 3, 29386
4, 3, 13684
4, 3, 11034
4, 2, 19486
4, 2, 12426
4, 1, 20556
4, 3, 22552
4, 3, 18860
4, 3, 22182
4, 2, 19667
4, 2, 18634
4, 1, 13726
4, 3, 16824
4, 3, 11022
4, 3, 10981
4, 2, 36461
4, 2, 21645
4, 1, 16014
4, 3, 25542
4, 3, 22667
4, 3, 24417
4, 2, 15176
4, 2, 16912
4, 1, 15775
4, 3, 23663
4, 3, 23555
4, 3, 21467
4, 2, 21903
4, 2, 14449
4, 1, 25435
4, 3, 19205
4, 3, 18812
4, 3, 20401
4, 2, 26207
4, 2, 20487
4, 1, 18272
4, 3, 28350
4, 3, 15210
4, 3, 13382
4, 2, 43284
4, 2, 37425
4, 1, 32538
4, 3, 22081
4, 3, 21477
4, 3, 23268
4, 2, 17667
4, 2, 14942
4, 1, 16595
4, 3, 22777
4, 3, 15487
4, 3, 38114
4, 2, 66045
4, 2, 48823
4, 1, 16883
4, 3, 36896
4, 3, 18672
4, 3, 20833
4, 2, 17051
4, 2, 10752
4, 1, 87223
4, 3, 14290
4, 3, 10928
4, 3, 10576
4, 2, 56857
4, 2, 41393
4, 1, 40001
4, 3, 17106
4, 3, 10667
4, 3, 10601
4, 2, 17444
4, 2, 11391
4, 1, 15391
4, 3, 21360
4, 3, 19393
4, 3, 21472
4, 2, 19957
4, 2, 15216
4, 1, 16684
4, 3, 20973
4, 3, 17854
4, 3, 19326
4, 2, 16897
4, 2, 12059
4, 1, 25145
4, 3, 25643
4, 3, 24644
4, 3, 26613
4, 2, 18815
4, 2, 17959
4, 1, 39343
4, 3, 13894
4, 3, 11270
4, 3, 12398
4, 2, 45654
